constructo,cond,id_celda_real,variante,nulo,canal,k,estimador,n_trazas,n_pares,im_obs,umbral_p95,nulo_media,nulo_sd,p_perm,rechaza,p_holm,confirma
T324C,1mM,8,terciles,paridad,evento,8,plugin,287,2319,0.444143,0.238563,0.219945,0.0114904,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,evento,8,mm,287,2319,0.312564,0.0980163,0.0774734,0.0123585,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,evento,8,pt,287,2319,0.279903,0.0743237,0.0557051,0.0114904,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,evento,8,nsb,287,2319,0.270392,0.0571234,0.0377422,0.0118629,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,dwell,8,plugin,287,2319,0.0452326,0.0308564,0.0243339,0.00370011,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,dwell,8,mm,287,2319,0.0299907,0.0156145,0.00909194,0.00370011,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,dwell,8,pt,287,2319,0.0299907,0.0156145,0.00909194,0.00370011,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,dwell,8,nsb,287,2319,0.0267693,0.0121258,0.00619041,0.00310388,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,paso,8,plugin,287,2319,0.0516321,0.0255168,0.0195507,0.00361063,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,paso,8,mm,287,2319,0.0503879,0.0242726,0.0183065,0.00361063,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,paso,8,pt,287,2319,0.0503879,0.0242726,0.0183065,0.00361063,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,paso,8,nsb,287,2319,0.0493199,0.0231838,0.0172349,0.00360256,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,dwell_paso,8,plugin,287,2319,0.137536,0.0174544,0.012248,0.00303423,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,dwell_paso,8,mm,287,2319,0.133181,0.0130996,0.00789312,0.00303423,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,dwell_paso,8,pt,287,2319,0.133181,0.0130996,0.00789312,0.00303423,0.000999001,True,0.002997,True
T324C,1mM,8,terciles,paridad,dwell_paso,8,nsb,287,2319,0.132104,0.0107654,0.00567671,0.00284504,0.000999001,True,0.002997,True
