id_celda,dwell_medio_ms,forma_gamma,mezcla,largo,n_tray,canal,k,estimador,modo,fpr_h0,magnitud_minima_detectable,potencia_max_barrida
103,25,2,sesgada_4nm,100,100,evento,4,mm,ar1,0.05,0.1,1
103,25,2,sesgada_4nm,100,100,evento,4,mm,limping,0.05,0.35,1
103,25,2,sesgada_4nm,100,100,evento,4,pt,ar1,0.05,0.1,1
103,25,2,sesgada_4nm,100,100,evento,4,pt,limping,0.05,0.35,1
103,25,2,sesgada_4nm,100,100,evento,4,nsb,ar1,0.05,0.1,1
103,25,2,sesgada_4nm,100,100,evento,4,nsb,limping,0.05,0.35,1
103,25,2,sesgada_4nm,100,100,dwell,4,plugin,ar1,0.03,0.05,1
103,25,2,sesgada_4nm,100,100,dwell,4,plugin,limping,0.03,0.2,1
103,25,2,sesgada_4nm,100,100,dwell,4,mm,ar1,0.03,0.05,1
103,25,2,sesgada_4nm,100,100,dwell,4,mm,limping,0.03,0.2,1
103,25,2,sesgada_4nm,100,100,dwell,4,pt,ar1,0.03,0.05,1
103,25,2,sesgada_4nm,100,100,dwell,4,pt,limping,0.03,0.2,1
103,25,2,sesgada_4nm,100,100,dwell,4,nsb,ar1,0.03,0.05,1
103,25,2,sesgada_4nm,100,100,dwell,4,nsb,limping,0.03,0.2,1
103,25,2,sesgada_4nm,100,100,paso,4,plugin,ar1,0.038,,0.064
103,25,2,sesgada_4nm,100,100,paso,4,plugin,limping,0.038,,0.06
103,25,2,sesgada_4nm,100,100,paso,4,mm,ar1,0.038,,0.064
103,25,2,sesgada_4nm,100,100,paso,4,mm,limping,0.038,,0.06
103,25,2,sesgada_4nm,100,100,paso,4,pt,ar1,0.038,,0.064
103,25,2,sesgada_4nm,100,100,paso,4,pt,limping,0.038,,0.06
103,25,2,sesgada_4nm,100,100,paso,4,nsb,ar1,0.038,,0.066
103,25,2,sesgada_4nm,100,100,paso,4,nsb,limping,0.038,,0.058
103,25,2,sesgada_4nm,100,100,paso,8,plugin,ar1,0.038,,0.064
103,25,2,sesgada_4nm,100,100,paso,8,plugin,limping,0.038,,0.06
103,25,2,sesgada_4nm,100,100,paso,8,mm,ar1,0.038,,0.064
103,25,2,sesgada_4nm,100,100,paso,8,mm,limping,0.038,,0.06
103,25,2,sesgada_4nm,100,100,paso,8,pt,ar1,0.038,,0.064
103,25,2,sesgada_4nm,100,100,paso,8,pt,limping,0.038,,0.06
103,25,2,sesgada_4nm,100,100,paso,8,nsb,ar1,0.038,,0.066
103,25,2,sesgada_4nm,100,100,paso,8,nsb,limping,0.038,,0.058
104,25,2,sesgada_4nm,100,300,evento,4,plugin,ar1,0.05,0.05,1
104,25,2,sesgada_4nm,100,300,evento,4,plugin,limping,0.05,0.2,1
104,25,2,sesgada_4nm,100,300,evento,4,mm,ar1,0.05,0.05,1
104,25,2,sesgada_4nm,100,300,evento,4,mm,limping,0.05,0.2,1
104,25,2,sesgada_4nm,100,300,evento,4,pt,ar1,0.05,0.05,1
104,25,2,sesgada_4nm,100,300,evento,4,pt,limping,0.05,0.2,1
104,25,2,sesgada_4nm,100,300,evento,4,nsb,ar1,0.046,0.05,1
104,25,2,sesgada_4nm,100,300,evento,4,nsb,limping,0.046,0.2,1
104,25,2,sesgada_4nm,100,300,evento,8,plugin,ar1,0.034,0.1,1
104,25,2,sesgada_4nm,100,300,evento,8,plugin,limping,0.034,0.2,1
104,25,2,sesgada_4nm,100,300,evento,8,mm,ar1,0.034,0.1,1
104,25,2,sesgada_4nm,100,300,evento,8,mm,limping,0.034,0.2,1
104,25,2,sesgada_4nm,100,300,evento,8,pt,ar1,0.034,0.1,1
104,25,2,sesgada_4nm,100,300,evento,8,pt,limping,0.034,0.2,1
104,25,2,sesgada_4nm,100,300,evento,8,nsb,ar1,0.036,0.1,1
104,25,2,sesgada_4nm,100,300,evento,8,nsb,limping,0.036,0.2,1
104,25,2,sesgada_4nm,100,300,dwell,4,plugin,ar1,0.044,0.05,1
104,25,2,sesgada_4nm,100,300,dwell,4,plugin,limping,0.044,0.2,1
104,25,2,sesgada_4nm,100,300,dwell,4,mm,ar1,0.044,0.05,1
104,25,2,sesgada_4nm,100,300,dwell,4,mm,limping,0.044,0.2,1
104,25,2,sesgada_4nm,100,300,dwell,4,pt,ar1,0.044,0.05,1
104,25,2,sesgada_4nm,100,300,dwell,4,pt,limping,0.044,0.2,1
104,25,2,sesgada_4nm,100,300,dwell,4,nsb,ar1,0.044,0.05,1
104,25,2,sesgada_4nm,100,300,dwell,4,nsb,limping,0.044,0.2,1
104,25,2,sesgada_4nm,100,300,dwell,8,plugin,ar1,0.042,0.05,1
104,25,2,sesgada_4nm,100,300,dwell,8,plugin,limping,0.042,0.2,1
104,25,2,sesgada_4nm,100,300,dwell,8,mm,ar1,0.042,0.05,1
104,25,2,sesgada_4nm,100,300,dwell,8,mm,limping,0.042,0.2,1
104,25,2,sesgada_4nm,100,300,dwell,8,pt,ar1,0.042,0.05,1
104,25,2,sesgada_4nm,100,300,dwell,8,pt,limping,0.042,0.2,1
104,25,2,sesgada_4nm,100,300,dwell,8,nsb,ar1,0.04,0.05,1
104,25,2,sesgada_4nm,100,300,dwell,8,nsb,limping,0.04,0.2,1
104,25,2,sesgada_4nm,100,300,dwell_paso,4,plugin,ar1,0.042,,0.058
104,25,2,sesgada_4nm,100,300,dwell_paso,4,plugin,limping,0.042,,0.064
104,25,2,sesgada_4nm,100,300,dwell_paso,4,mm,ar1,0.042,,0.058
104,25,2,sesgada_4nm,100,300,dwell_paso,4,mm,limping,0.042,,0.064
104,25,2,sesgada_4nm,100,300,dwell_paso,4,pt,ar1,0.042,,0.058
104,25,2,sesgada_4nm,100,300,dwell_paso,4,pt,limping,0.042,,0.064
104,25,2,sesgada_4nm,100,300,dwell_paso,4,nsb,ar1,0.042,,0.058
104,25,2,sesgada_4nm,100,300,dwell_paso,4,nsb,limping,0.042,,0.064
104,25,2,sesgada_4nm,100,300,dwell_paso,8,plugin,ar1,0.042,,0.076
104,25,2,sesgada_4nm,100,300,dwell_paso,8,plugin,limping,0.042,,0.07
104,25,2,sesgada_4nm,100,300,dwell_paso,8,mm,ar1,0.042,,0.076
104,25,2,sesgada_4nm,100,300,dwell_paso,8,mm,limping,0.042,,0.07
104,25,2,sesgada_4nm,100,300,dwell_paso,8,pt,ar1,0.042,,0.076
104,25,2,sesgada_4nm,100,300,dwell_paso,8,pt,limping,0.042,,0.07
104,25,2,sesgada_4nm,100,300,dwell_paso,8,nsb,ar1,0.042,,0.076
104,25,2,sesgada_4nm,100,300,dwell_paso,8,nsb,limping,0.042,,0.072
105,25,2,sesgada_4nm,200,50,evento,8,plugin,ar1,0.044,0.2,1
105,25,2,sesgada_4nm,200,50,evento,8,plugin,limping,0.044,0.35,1
105,25,2,sesgada_4nm,200,50,evento,8,mm,ar1,0.048,0.2,1
105,25,2,sesgada_4nm,200,50,evento,8,mm,limping,0.048,0.35,1
105,25,2,sesgada_4nm,200,50,evento,8,pt,ar1,0.044,0.2,1
105,25,2,sesgada_4nm,200,50,evento,8,pt,limping,0.044,0.35,1
105,25,2,sesgada_4nm,200,50,evento,8,nsb,ar1,0.04,0.2,1
105,25,2,sesgada_4nm,200,50,evento,8,nsb,limping,0.04,0.35,1
105,25,2,sesgada_4nm,200,50,dwell,4,nsb,ar1,0.05,0.05,1
105,25,2,sesgada_4nm,200,50,dwell,4,nsb,limping,0.05,0.2,1
105,25,2,sesgada_4nm,200,50,dwell_paso,4,plugin,ar1,0.042,,0.052
105,25,2,sesgada_4nm,200,50,dwell_paso,4,plugin,limping,0.042,,0.068
105,25,2,sesgada_4nm,200,50,dwell_paso,4,mm,ar1,0.042,,0.052
105,25,2,sesgada_4nm,200,50,dwell_paso,4,mm,limping,0.042,,0.068
105,25,2,sesgada_4nm,200,50,dwell_paso,4,pt,ar1,0.042,,0.052
105,25,2,sesgada_4nm,200,50,dwell_paso,4,pt,limping,0.042,,0.068
105,25,2,sesgada_4nm,200,50,dwell_paso,4,nsb,ar1,0.042,,0.052
105,25,2,sesgada_4nm,200,50,dwell_paso,4,nsb,limping,0.042,,0.068
105,25,2,sesgada_4nm,200,50,dwell_paso,8,plugin,ar1,0.05,,0.056
105,25,2,sesgada_4nm,200,50,dwell_paso,8,plugin,limping,0.05,,0.054
105,25,2,sesgada_4nm,200,50,dwell_paso,8,mm,ar1,0.05,,0.056
105,25,2,sesgada_4nm,200,50,dwell_paso,8,mm,limping,0.05,,0.054
105,25,2,sesgada_4nm,200,50,dwell_paso,8,pt,ar1,0.05,,0.056
105,25,2,sesgada_4nm,200,50,dwell_paso,8,pt,limping,0.05,,0.054
105,25,2,sesgada_4nm,200,50,dwell_paso,8,nsb,ar1,0.05,,0.056
105,25,2,sesgada_4nm,200,50,dwell_paso,8,nsb,limping,0.05,,0.054
106,25,2,sesgada_4nm,200,100,evento,4,nsb,ar1,0.048,0.1,1
106,25,2,sesgada_4nm,200,100,evento,4,nsb,limping,0.048,0.2,1
106,25,2,sesgada_4nm,200,100,evento,8,plugin,ar1,0.046,0.1,1
106,25,2,sesgada_4nm,200,100,evento,8,plugin,limping,0.046,0.2,1
106,25,2,sesgada_4nm,200,100,evento,8,mm,ar1,0.04,0.1,1
106,25,2,sesgada_4nm,200,100,evento,8,mm,limping,0.04,0.2,1
106,25,2,sesgada_4nm,200,100,evento,8,pt,ar1,0.046,0.1,1
106,25,2,sesgada_4nm,200,100,evento,8,pt,limping,0.046,0.2,1
106,25,2,sesgada_4nm,200,100,evento,8,nsb,ar1,0.046,0.1,1
106,25,2,sesgada_4nm,200,100,evento,8,nsb,limping,0.046,0.2,1
106,25,2,sesgada_4nm,200,100,dwell,4,plugin,ar1,0.044,0.05,1
106,25,2,sesgada_4nm,200,100,dwell,4,plugin,limping,0.044,0.2,1
106,25,2,sesgada_4nm,200,100,dwell,4,mm,ar1,0.044,0.05,1
106,25,2,sesgada_4nm,200,100,dwell,4,mm,limping,0.044,0.2,1
106,25,2,sesgada_4nm,200,100,dwell,4,pt,ar1,0.044,0.05,1
106,25,2,sesgada_4nm,200,100,dwell,4,pt,limping,0.044,0.2,1
106,25,2,sesgada_4nm,200,100,dwell,4,nsb,ar1,0.044,0.05,1
106,25,2,sesgada_4nm,200,100,dwell,4,nsb,limping,0.044,0.2,1
106,25,2,sesgada_4nm,200,100,dwell,8,plugin,ar1,0.034,0.05,1
106,25,2,sesgada_4nm,200,100,dwell,8,plugin,limping,0.034,0.2,1
106,25,2,sesgada_4nm,200,100,dwell,8,mm,ar1,0.034,0.05,1
106,25,2,sesgada_4nm,200,100,dwell,8,mm,limping,0.034,0.2,1
106,25,2,sesgada_4nm,200,100,dwell,8,pt,ar1,0.034,0.05,1
106,25,2,sesgada_4nm,200,100,dwell,8,pt,limping,0.034,0.2,1
106,25,2,sesgada_4nm,200,100,dwell,8,nsb,ar1,0.036,0.05,1
106,25,2,sesgada_4nm,200,100,dwell,8,nsb,limping,0.036,0.2,1
107,25,2,sesgada_4nm,200,300,evento,8,plugin,ar1,0.048,0.05,1
107,25,2,sesgada_4nm,200,300,evento,8,plugin,limping,0.048,0.2,1
107,25,2,sesgada_4nm,200,300,evento,8,mm,ar1,0.048,0.05,1
107,25,2,sesgada_4nm,200,300,evento,8,mm,limping,0.048,0.2,1
107,25,2,sesgada_4nm,200,300,evento,8,pt,ar1,0.048,0.05,1
107,25,2,sesgada_4nm,200,300,evento,8,pt,limping,0.048,0.2,1
107,25,2,sesgada_4nm,200,300,evento,8,nsb,ar1,0.05,0.05,1
107,25,2,sesgada_4nm,200,300,evento,8,nsb,limping,0.05,0.2,1
107,25,2,sesgada_4nm,200,300,dwell,4,plugin,ar1,0.034,0.05,1
107,25,2,sesgada_4nm,200,300,dwell,4,plugin,limping,0.034,0.1,1
107,25,2,sesgada_4nm,200,300,dwell,4,mm,ar1,0.034,0.05,1
107,25,2,sesgada_4nm,200,300,dwell,4,mm,limping,0.034,0.1,1
107,25,2,sesgada_4nm,200,300,dwell,4,pt,ar1,0.034,0.05,1
107,25,2,sesgada_4nm,200,300,dwell,4,pt,limping,0.034,0.1,1
107,25,2,sesgada_4nm,200,300,dwell,4,nsb,ar1,0.034,0.05,1
107,25,2,sesgada_4nm,200,300,dwell,4,nsb,limping,0.034,0.1,1
107,25,2,sesgada_4nm,200,300,paso,4,plugin,ar1,0.048,,0.062
107,25,2,sesgada_4nm,200,300,paso,4,plugin,limping,0.048,,0.054
107,25,2,sesgada_4nm,200,300,paso,4,mm,ar1,0.048,,0.062
107,25,2,sesgada_4nm,200,300,paso,4,mm,limping,0.048,,0.054
107,25,2,sesgada_4nm,200,300,paso,4,pt,ar1,0.048,,0.062
107,25,2,sesgada_4nm,200,300,paso,4,pt,limping,0.048,,0.054
107,25,2,sesgada_4nm,200,300,paso,4,nsb,ar1,0.05,,0.062
107,25,2,sesgada_4nm,200,300,paso,4,nsb,limping,0.05,,0.054
107,25,2,sesgada_4nm,200,300,paso,8,plugin,ar1,0.048,,0.062
107,25,2,sesgada_4nm,200,300,paso,8,plugin,limping,0.048,,0.054
107,25,2,sesgada_4nm,200,300,paso,8,mm,ar1,0.048,,0.062
107,25,2,sesgada_4nm,200,300,paso,8,mm,limping,0.048,,0.054
107,25,2,sesgada_4nm,200,300,paso,8,pt,ar1,0.048,,0.062
107,25,2,sesgada_4nm,200,300,paso,8,pt,limping,0.048,,0.054
107,25,2,sesgada_4nm,200,300,paso,8,nsb,ar1,0.05,,0.062
107,25,2,sesgada_4nm,200,300,paso,8,nsb,limping,0.05,,0.054
108,50,1,dominante_8nm,50,50,dwell,4,plugin,ar1,0.04,0.1,1
108,50,1,dominante_8nm,50,50,dwell,4,plugin,limping,0.04,0.35,1
108,50,1,dominante_8nm,50,50,dwell,4,mm,ar1,0.04,0.1,1
108,50,1,dominante_8nm,50,50,dwell,4,mm,limping,0.04,0.35,1
108,50,1,dominante_8nm,50,50,dwell,4,pt,ar1,0.04,0.1,1
108,50,1,dominante_8nm,50,50,dwell,4,pt,limping,0.04,0.35,1
108,50,1,dominante_8nm,50,50,dwell,4,nsb,ar1,0.036,0.1,1
108,50,1,dominante_8nm,50,50,dwell,4,nsb,limping,0.036,0.35,1
108,50,1,dominante_8nm,50,50,dwell,8,plugin,ar1,0.044,0.2,1
108,50,1,dominante_8nm,50,50,dwell,8,plugin,limping,0.044,0.5,1
108,50,1,dominante_8nm,50,50,dwell,8,mm,ar1,0.044,0.2,1
108,50,1,dominante_8nm,50,50,dwell,8,mm,limping,0.044,0.5,1
108,50,1,dominante_8nm,50,50,dwell,8,pt,ar1,0.044,0.2,1
108,50,1,dominante_8nm,50,50,dwell,8,pt,limping,0.044,0.5,1
108,50,1,dominante_8nm,50,50,dwell,8,nsb,ar1,0.046,0.2,1
108,50,1,dominante_8nm,50,50,dwell,8,nsb,limping,0.046,0.5,1
108,50,1,dominante_8nm,50,50,dwell_paso,8,plugin,ar1,0.038,,0.052
108,50,1,dominante_8nm,50,50,dwell_paso,8,plugin,limping,0.038,,0.066
108,50,1,dominante_8nm,50,50,dwell_paso,8,mm,ar1,0.038,,0.052
108,50,1,dominante_8nm,50,50,dwell_paso,8,mm,limping,0.038,,0.066
108,50,1,dominante_8nm,50,50,dwell_paso,8,pt,ar1,0.038,,0.052
108,50,1,dominante_8nm,50,50,dwell_paso,8,pt,limping,0.038,,0.066
108,50,1,dominante_8nm,50,50,dwell_paso,8,nsb,ar1,0.038,,0.052
108,50,1,dominante_8nm,50,50,dwell_paso,8,nsb,limping,0.038,,0.064
109,50,1,dominante_8nm,50,100,evento,4,plugin,ar1,0.04,0.2,1
109,50,1,dominante_8nm,50,100,evento,4,plugin,limping,0.04,0.5,1
109,50,1,dominante_8nm,50,100,evento,4,mm,ar1,0.038,0.2,1
109,50,1,dominante_8nm,50,100,evento,4,mm,limping,0.038,0.5,1
109,50,1,dominante_8nm,50,100,evento,4,pt,ar1,0.038,0.2,1
109,50,1,dominante_8nm,50,100,evento,4,pt,limping,0.038,0.5,1
109,50,1,dominante_8nm,50,100,evento,4,nsb,ar1,0.042,0.2,1
109,50,1,dominante_8nm,50,100,evento,4,nsb,limping,0.042,0.5,1
109,50,1,dominante_8nm,50,100,evento,8,plugin,ar1,0.046,0.2,1
109,50,1,dominante_8nm,50,100,evento,8,plugin,limping,0.046,0.5,1
109,50,1,dominante_8nm,50,100,evento,8,mm,ar1,0.05,0.2,1
109,50,1,dominante_8nm,50,100,evento,8,mm,limping,0.05,0.5,1
109,50,1,dominante_8nm,50,100,evento,8,pt,ar1,0.046,0.2,1
109,50,1,dominante_8nm,50,100,evento,8,pt,limping,0.046,0.5,1
109,50,1,dominante_8nm,50,100,dwell,4,plugin,ar1,0.05,0.1,1
109,50,1,dominante_8nm,50,100,dwell,4,plugin,limping,0.05,0.35,1
109,50,1,dominante_8nm,50,100,dwell,4,mm,ar1,0.05,0.1,1
109,50,1,dominante_8nm,50,100,dwell,4,mm,limping,0.05,0.35,1
109,50,1,dominante_8nm,50,100,dwell,4,pt,ar1,0.05,0.1,1
109,50,1,dominante_8nm,50,100,dwell,4,pt,limping,0.05,0.35,1
109,50,1,dominante_8nm,50,100,dwell,4,nsb,ar1,0.05,0.1,1
109,50,1,dominante_8nm,50,100,dwell,4,nsb,limping,0.05,0.35,1
109,50,1,dominante_8nm,50,100,dwell,8,plugin,ar1,0.04,0.1,1
109,50,1,dominante_8nm,50,100,dwell,8,plugin,limping,0.04,0.35,1
109,50,1,dominante_8nm,50,100,dwell,8,mm,ar1,0.04,0.1,1
109,50,1,dominante_8nm,50,100,dwell,8,mm,limping,0.04,0.35,1
109,50,1,dominante_8nm,50,100,dwell,8,pt,ar1,0.04,0.1,1
109,50,1,dominante_8nm,50,100,dwell,8,pt,limping,0.04,0.35,1
109,50,1,dominante_8nm,50,100,dwell,8,nsb,ar1,0.04,0.1,1
109,50,1,dominante_8nm,50,100,dwell,8,nsb,limping,0.04,0.35,1
109,50,1,dominante_8nm,50,100,paso,4,plugin,ar1,0.036,,0.072
109,50,1,dominante_8nm,50,100,paso,4,plugin,limping,0.036,,0.062
109,50,1,dominante_8nm,50,100,paso,4,mm,ar1,0.036,,0.072
109,50,1,dominante_8nm,50,100,paso,4,mm,limping,0.036,,0.062
109,50,1,dominante_8nm,50,100,paso,4,pt,ar1,0.036,,0.072
109,50,1,dominante_8nm,50,100,paso,4,pt,limping,0.036,,0.062
109,50,1,dominante_8nm,50,100,paso,4,nsb,ar1,0.036,,0.07
109,50,1,dominante_8nm,50,100,paso,4,nsb,limping,0.036,,0.064
109,50,1,dominante_8nm,50,100,paso,8,plugin,ar1,0.036,,0.072
109,50,1,dominante_8nm,50,100,paso,8,plugin,limping,0.036,,0.062
109,50,1,dominante_8nm,50,100,paso,8,mm,ar1,0.036,,0.072
109,50,1,dominante_8nm,50,100,paso,8,mm,limping,0.036,,0.062
109,50,1,dominante_8nm,50,100,paso,8,pt,ar1,0.036,,0.072
109,50,1,dominante_8nm,50,100,paso,8,pt,limping,0.036,,0.062
109,50,1,dominante_8nm,50,100,paso,8,nsb,ar1,0.036,,0.07
109,50,1,dominante_8nm,50,100,paso,8,nsb,limping,0.036,,0.064
109,50,1,dominante_8nm,50,100,dwell_paso,4,plugin,ar1,0.05,,0.06
109,50,1,dominante_8nm,50,100,dwell_paso,4,plugin,limping,0.05,,0.082
109,50,1,dominante_8nm,50,100,dwell_paso,4,mm,ar1,0.05,,0.06
109,50,1,dominante_8nm,50,100,dwell_paso,4,mm,limping,0.05,,0.082
109,50,1,dominante_8nm,50,100,dwell_paso,4,pt,ar1,0.05,,0.06
109,50,1,dominante_8nm,50,100,dwell_paso,4,pt,limping,0.05,,0.082
109,50,1,dominante_8nm,50,100,dwell_paso,4,nsb,ar1,0.05,,0.062
109,50,1,dominante_8nm,50,100,dwell_paso,4,nsb,limping,0.05,,0.082
110,50,1,dominante_8nm,50,300,dwell_paso,4,plugin,ar1,0.048,,0.05
110,50,1,dominante_8nm,50,300,dwell_paso,4,plugin,limping,0.048,,0.064
110,50,1,dominante_8nm,50,300,dwell_paso,4,mm,ar1,0.048,,0.05
110,50,1,dominante_8nm,50,300,dwell_paso,4,mm,limping,0.048,,0.064
110,50,1,dominante_8nm,50,300,dwell_paso,4,pt,ar1,0.048,,0.05
110,50,1,dominante_8nm,50,300,dwell_paso,4,pt,limping,0.048,,0.064
110,50,1,dominante_8nm,50,300,dwell_paso,4,nsb,ar1,0.05,,0.05
110,50,1,dominante_8nm,50,300,dwell_paso,4,nsb,limping,0.05,,0.064
110,50,1,dominante_8nm,50,300,dwell_paso,8,plugin,ar1,0.038,,0.052
110,50,1,dominante_8nm,50,300,dwell_paso,8,plugin,limping,0.038,,0.06
110,50,1,dominante_8nm,50,300,dwell_paso,8,mm,ar1,0.038,,0.052
110,50,1,dominante_8nm,50,300,dwell_paso,8,mm,limping,0.038,,0.06
110,50,1,dominante_8nm,50,300,dwell_paso,8,pt,ar1,0.038,,0.052
110,50,1,dominante_8nm,50,300,dwell_paso,8,pt,limping,0.038,,0.06
110,50,1,dominante_8nm,50,300,dwell_paso,8,nsb,ar1,0.038,,0.052
110,50,1,dominante_8nm,50,300,dwell_paso,8,nsb,limping,0.038,,0.06
111,50,1,dominante_8nm,100,50,evento,4,plugin,ar1,0.036,0.2,1
111,50,1,dominante_8nm,100,50,evento,4,plugin,limping,0.036,0.5,1
111,50,1,dominante_8nm,100,50,evento,4,mm,ar1,0.034,0.2,1
111,50,1,dominante_8nm,100,50,evento,4,mm,limping,0.034,0.5,1
111,50,1,dominante_8nm,100,50,evento,4,pt,ar1,0.034,0.2,1
111,50,1,dominante_8nm,100,50,evento,4,pt,limping,0.034,0.5,1
111,50,1,dominante_8nm,100,50,evento,4,nsb,ar1,0.042,0.2,1
111,50,1,dominante_8nm,100,50,evento,4,nsb,limping,0.042,0.5,1
111,50,1,dominante_8nm,100,50,evento,8,plugin,ar1,0.032,0.2,1
111,50,1,dominante_8nm,100,50,evento,8,plugin,limping,0.032,0.5,1
111,50,1,dominante_8nm,100,50,evento,8,mm,ar1,0.032,0.2,1
111,50,1,dominante_8nm,100,50,evento,8,mm,limping,0.032,0.5,1
111,50,1,dominante_8nm,100,50,evento,8,pt,ar1,0.032,0.2,1
111,50,1,dominante_8nm,100,50,evento,8,pt,limping,0.032,0.5,1
111,50,1,dominante_8nm,100,50,evento,8,nsb,ar1,0.032,0.2,1
111,50,1,dominante_8nm,100,50,evento,8,nsb,limping,0.032,0.5,1
111,50,1,dominante_8nm,100,50,dwell,8,plugin,ar1,0.048,0.1,1
111,50,1,dominante_8nm,100,50,dwell,8,plugin,limping,0.048,0.35,1
111,50,1,dominante_8nm,100,50,dwell,8,mm,ar1,0.048,0.1,1
111,50,1,dominante_8nm,100,50,dwell,8,mm,limping,0.048,0.35,1
111,50,1,dominante_8nm,100,50,dwell,8,pt,ar1,0.048,0.1,1
111,50,1,dominante_8nm,100,50,dwell,8,pt,limping,0.048,0.35,1
111,50,1,dominante_8nm,100,50,dwell,8,nsb,ar1,0.048,0.1,1
111,50,1,dominante_8nm,100,50,dwell,8,nsb,limping,0.048,0.35,1
111,50,1,dominante_8nm,100,50,paso,4,plugin,ar1,0.05,,0.066
111,50,1,dominante_8nm,100,50,paso,4,plugin,limping,0.05,,0.064
111,50,1,dominante_8nm,100,50,paso,4,mm,ar1,0.05,,0.066
111,50,1,dominante_8nm,100,50,paso,4,mm,limping,0.05,,0.064
111,50,1,dominante_8nm,100,50,paso,4,pt,ar1,0.05,,0.066
111,50,1,dominante_8nm,100,50,paso,4,pt,limping,0.05,,0.064
111,50,1,dominante_8nm,100,50,paso,4,nsb,ar1,0.05,,0.068
111,50,1,dominante_8nm,100,50,paso,4,nsb,limping,0.05,,0.064
111,50,1,dominante_8nm,100,50,paso,8,plugin,ar1,0.05,,0.066
111,50,1,dominante_8nm,100,50,paso,8,plugin,limping,0.05,,0.064
111,50,1,dominante_8nm,100,50,paso,8,mm,ar1,0.05,,0.066
111,50,1,dominante_8nm,100,50,paso,8,mm,limping,0.05,,0.064
111,50,1,dominante_8nm,100,50,paso,8,pt,ar1,0.05,,0.066
111,50,1,dominante_8nm,100,50,paso,8,pt,limping,0.05,,0.064
111,50,1,dominante_8nm,100,50,paso,8,nsb,ar1,0.05,,0.068
111,50,1,dominante_8nm,100,50,paso,8,nsb,limping,0.05,,0.064
111,50,1,dominante_8nm,100,50,dwell_paso,4,plugin,ar1,0.05,,0.07
111,50,1,dominante_8nm,100,50,dwell_paso,4,plugin,limping,0.05,,0.06
111,50,1,dominante_8nm,100,50,dwell_paso,4,mm,ar1,0.05,,0.07
111,50,1,dominante_8nm,100,50,dwell_paso,4,mm,limping,0.05,,0.06
111,50,1,dominante_8nm,100,50,dwell_paso,4,pt,ar1,0.05,,0.07
111,50,1,dominante_8nm,100,50,dwell_paso,4,pt,limping,0.05,,0.06
111,50,1,dominante_8nm,100,50,dwell_paso,4,nsb,ar1,0.05,,0.07
111,50,1,dominante_8nm,100,50,dwell_paso,4,nsb,limping,0.05,,0.06
111,50,1,dominante_8nm,100,50,dwell_paso,8,plugin,ar1,0.042,,0.078
111,50,1,dominante_8nm,100,50,dwell_paso,8,plugin,limping,0.042,,0.052
111,50,1,dominante_8nm,100,50,dwell_paso,8,mm,ar1,0.042,,0.078
111,50,1,dominante_8nm,100,50,dwell_paso,8,mm,limping,0.042,,0.052
111,50,1,dominante_8nm,100,50,dwell_paso,8,pt,ar1,0.042,,0.078
111,50,1,dominante_8nm,100,50,dwell_paso,8,pt,limping,0.042,,0.052
111,50,1,dominante_8nm,100,50,dwell_paso,8,nsb,ar1,0.042,,0.076
111,50,1,dominante_8nm,100,50,dwell_paso,8,nsb,limping,0.042,,0.052
112,50,1,dominante_8nm,100,100,evento,8,plugin,ar1,0.034,0.2,1
112,50,1,dominante_8nm,100,100,evento,8,plugin,limping,0.034,0.35,1
112,50,1,dominante_8nm,100,100,evento,8,mm,ar1,0.034,0.2,1
112,50,1,dominante_8nm,100,100,evento,8,mm,limping,0.034,0.35,1
112,50,1,dominante_8nm,100,100,evento,8,pt,ar1,0.034,0.2,1
112,50,1,dominante_8nm,100,100,evento,8,pt,limping,0.034,0.35,1
112,50,1,dominante_8nm,100,100,evento,8,nsb,ar1,0.032,0.2,1
112,50,1,dominante_8nm,100,100,evento,8,nsb,limping,0.032,0.35,1
113,50,1,dominante_8nm,100,300,evento,8,plugin,ar1,0.05,0.1,1
113,50,1,dominante_8nm,100,300,evento,8,plugin,limping,0.05,0.35,1
113,50,1,dominante_8nm,100,300,evento,8,mm,ar1,0.05,0.1,1
113,50,1,dominante_8nm,100,300,evento,8,mm,limping,0.05,0.35,1
113,50,1,dominante_8nm,100,300,evento,8,pt,ar1,0.05,0.1,1
113,50,1,dominante_8nm,100,300,evento,8,pt,limping,0.05,0.35,1
113,50,1,dominante_8nm,100,300,evento,8,nsb,ar1,0.048,0.1,1
113,50,1,dominante_8nm,100,300,evento,8,nsb,limping,0.048,0.35,1
113,50,1,dominante_8nm,100,300,dwell,8,plugin,ar1,0.048,0.05,1
113,50,1,dominante_8nm,100,300,dwell,8,plugin,limping,0.048,0.2,1
113,50,1,dominante_8nm,100,300,dwell,8,mm,ar1,0.048,0.05,1
113,50,1,dominante_8nm,100,300,dwell,8,mm,limping,0.048,0.2,1
113,50,1,dominante_8nm,100,300,dwell,8,pt,ar1,0.048,0.05,1
113,50,1,dominante_8nm,100,300,dwell,8,pt,limping,0.048,0.2,1
113,50,1,dominante_8nm,100,300,paso,4,plugin,ar1,0.048,,0.058
113,50,1,dominante_8nm,100,300,paso,4,plugin,limping,0.048,,0.058
113,50,1,dominante_8nm,100,300,paso,4,mm,ar1,0.048,,0.058
